date,close
2019-07-23,9.10200023651123
2019-07-24,9.17300033569336
2019-07-25,9.157999992370605
2019-07-26,9.229999542236328
2019-07-29,9.199000358581543
2019-07-30,9.154000282287598
2019-07-31,9.184000015258789
2019-08-01,9.265000343322754
2019-08-02,8.789999961853027
2019-08-05,8.489999771118164
2019-08-06,8.461000442504883
2019-08-07,8.49899959564209
2019-08-08,8.74899959564209
2019-08-09,8.654999732971191
2019-08-12,8.618000030517578
2019-08-13,8.753000259399414
2019-08-14,8.630999565124512
2019-08-15,8.590999603271484
2019-08-16,8.753999710083008
2019-08-19,8.90999984741211
2019-08-20,8.916000366210938
2019-08-21,8.975000381469727
2019-08-22,8.916999816894531
2019-08-23,8.70199966430664
2019-08-26,8.720999717712402
2019-08-27,8.760000228881836
2019-08-28,8.744999885559082
2019-08-29,8.937999725341797
2019-08-30,8.961999893188477
2019-09-02,8.967000007629395
2019-09-03,8.918000221252441
2019-09-04,8.980999946594238
2019-09-05,9.180000305175781
2019-09-06,9.1850004196167
2019-09-09,9.140000343322754
2019-09-10,8.970999717712402
2019-09-11,9.154999732971191
2019-09-12,9.204000473022461
2019-09-13,9.12600040435791
2019-09-16,9.14900016784668
2019-09-17,9.105999946594238
2019-09-18,9.100000381469727
2019-09-19,9.222000122070312
2019-09-20,9.1850004196167
2019-09-23,9.128999710083008
2019-09-24,9.118000030517578
2019-09-25,9.07699966430664
2019-09-26,9.164999961853027
2019-09-27,9.1850004196167
2019-09-30,9.196000099182129
2019-10-01,9.177000045776367
2019-10-02,8.87600040435791
2019-10-04,9.102999687194824
2019-10-07,9.142999649047852
2019-10-08,9.01099967956543
2019-10-09,9.041000366210938
2019-10-10,9.126999855041504
2019-10-11,9.262999534606934
2019-10-14,9.23900032043457
2019-10-15,9.29800033569336
2019-10-16,9.201000213623047
2019-10-17,9.121999740600586
2019-10-18,9.074000358581543
2019-10-21,9.116999626159668
2019-10-22,9.119999885559082
2019-10-23,9.038999557495117
2019-10-24,9.194999694824219
2019-10-25,9.3149995803833
2019-10-28,9.406999588012695
2019-10-29,9.381999969482422
2019-10-30,9.333999633789062
2019-10-31,9.331999778747559
2019-11-01,9.395999908447266
2019-11-04,9.520999908447266
2019-11-05,9.576000213623047
2019-11-06,9.560999870300293
2019-11-07,9.706000328063965
2019-11-08,9.67300033569336
2019-11-11,9.708999633789062
2019-11-12,9.812000274658203
2019-11-13,9.798999786376953
2019-11-14,9.765999794006348
2019-11-15,9.84000015258789
2019-11-18,9.821999549865723
2019-11-19,9.86400032043457
2019-11-20,9.852999687194824
2019-11-21,9.751999855041504
2019-11-22,9.772000312805176
2019-11-25,9.918000221252441
2019-11-26,9.95199966430664
2019-11-27,9.989999771118164
2019-11-28,10.003999710083008
2019-11-29,9.973999977111816
2019-12-02,9.739999771118164
2019-12-03,9.605999946594238
2019-12-04,9.737000465393066
2019-12-05,9.715999603271484
2019-12-06,9.890999794006348
2019-12-09,9.857000350952148
2019-12-10,9.843999862670898
2019-12-11,9.848999977111816
2019-12-12,9.902000427246094
2019-12-13,9.996000289916992
2019-12-16,10.128000259399414
2019-12-17,10.086000442504883
2019-12-18,10.130000114440918
2019-12-19,10.133999824523926
2019-12-20,10.272000312805176
2019-12-23,10.29800033569336
2019-12-27,10.300000190734863
2019-12-30,10.277999877929688
2020-01-02,10.347999572753906
2020-01-03,10.355999946594238
2020-01-06,10.321999549865723
2020-01-07,10.423999786376953
2020-01-08,10.465999603271484
2020-01-09,10.644000053405762
2020-01-10,10.657999992370605
2020-01-13,10.663999557495117
2020-01-14,10.71399974822998
2020-01-15,10.70199966430664
2020-01-16,10.760000228881836
2020-01-17,10.88599967956543
2020-01-20,10.947999954223633
2020-01-21,11.0
2020-01-22,11.041999816894531
2020-01-23,11.052000045776367
2020-01-24,11.170000076293945
2020-01-27,10.815999984741211
2020-01-28,11.0
2020-01-29,11.065999984741211
2020-01-30,11.010000228881836
2020-01-31,10.829999923706055
2020-02-03,10.934000015258789
2020-02-04,11.244000434875488
2020-02-05,11.27400016784668
2020-02-06,11.418000221252441
2020-02-07,11.465999603271484
2020-02-10,11.491999626159668
2020-02-11,11.616000175476074
2020-02-12,11.63599967956543
2020-02-13,11.75
2020-02-14,11.755999565124512
2020-02-17,11.826000213623047
2020-02-18,11.715999603271484
2020-02-19,11.911999702453613
2020-02-20,11.684000015258789
2020-02-21,11.526000022888184
2020-02-24,11.015999794006348
2020-02-25,10.788000106811523
2020-02-26,10.814000129699707
2020-02-27,10.227999687194824
2020-02-28,9.907999992370605
2020-03-02,10.1899995803833
2020-03-03,10.248000144958496
2020-03-04,10.291999816894531
2020-03-05,10.336000442504883
2020-03-06,9.777999877929688
2020-03-09,9.211000442504883
2020-03-10,9.256999969482422
2020-03-11,9.369999885559082
2020-03-12,8.637999534606934
2020-03-13,8.762999534606934
2020-03-16,8.756999969482422
2020-03-17,8.795999526977539
2020-03-18,8.50100040435791
2020-03-19,8.732999801635742
2020-03-20,8.710000038146973
2020-03-23,8.166000366210938
2020-03-24,8.979000091552734
2020-03-25,9.20199966430664
2020-03-26,9.289999961853027
2020-03-27,9.003000259399414
2020-03-30,9.272000312805176
2020-03-31,9.458000183105469
2020-04-01,9.019000053405762
2020-04-02,9.006999969482422
2020-04-03,9.012999534606934
2020-04-06,9.472999572753906
2020-04-07,9.821999549865723
2020-04-08,9.805000305175781
2020-04-09,9.814000129699707
2020-04-14,10.081999778747559
2020-04-15,10.017999649047852
2020-04-16,10.182000160217285
2020-04-17,10.185999870300293
2020-04-20,10.295999526977539
2020-04-21,9.690999984741211
2020-04-22,10.02400016784668
2020-04-23,10.222000122070312
2020-04-24,10.133999824523926
2020-04-27,10.36400032043457
2020-04-28,10.354000091552734
2020-04-29,10.553999900817871
2020-04-30,10.484000205993652
2020-05-04,10.284000396728516
2020-05-05,10.633999824523926
2020-05-06,10.739999771118164
2020-05-07,10.883999824523926
2020-05-08,10.90999984741211
2020-05-11,11.029999732971191
2020-05-12,11.020000457763672
2020-05-13,10.71399974822998
2020-05-14,10.619999885559082
2020-05-15,10.62600040435791
2020-05-18,11.055999755859375
2020-05-19,11.105999946594238
2020-05-20,11.140000343322754
2020-05-21,11.045999526977539
2020-05-22,11.039999961853027
2020-05-25,11.289999961853027
2020-05-26,11.097999572753906
2020-05-27,10.86400032043457
2020-05-28,11.052000045776367
2020-05-29,10.890000343322754
2020-06-02,10.946000099182129
2020-06-03,11.079999923706055
2020-06-04,10.986000061035156
2020-06-05,11.234000205993652
2020-06-08,11.222000122070312
2020-06-09,11.289999961853027
2020-06-10,11.432000160217285
2020-06-11,11.149999618530273
2020-06-12,11.076000213623047
2020-06-15,10.982000350952148
2020-06-16,11.383999824523926
2020-06-17,11.5
2020-06-18,11.470000267028809
2020-06-19,11.618000030517578
2020-06-22,11.5
2020-06-23,11.67199993133545
2020-06-24,11.420000076293945
2020-06-25,11.420000076293945
2020-06-26,11.434000015258789
2020-06-29,11.392000198364258
2020-06-30,11.583999633789062
2020-07-01,11.685999870300293
2020-07-02,11.788000106811523
2020-07-03,11.755999565124512
2020-07-06,11.937999725341797
2020-07-07,11.973999977111816
2020-07-08,11.821999549865723
2020-07-09,11.892000198364258
2020-07-10,11.942000389099121
2020-07-13,12.10200023651123
2020-07-14,11.63599967956543
2020-07-15,11.802000045776367
2020-07-16,11.604000091552734
2020-07-17,11.6899995803833
2020-07-20,11.883999824523926
2020-07-21,11.918000221252441
2020-07-22,11.812000274658203
2020-07-23,11.791999816894531
2020-07-24,11.392000198364258
2020-07-27,11.295999526977539
2020-07-28,11.387999534606934
2020-07-29,11.38599967956543
2020-07-30,11.38599967956543
2020-07-31,11.52400016784668
2020-08-03,12.041999816894531
2020-08-04,12.008000373840332
2020-08-05,11.977999687194824
2020-08-06,12.052000045776367
2020-08-07,12.157999992370605
2020-08-10,12.013999938964844
2020-08-11,12.029999732971191
2020-08-12,12.053999900817871
2020-08-13,12.104000091552734
2020-08-14,12.034000396728516
2020-08-17,12.088000297546387
2020-08-18,12.057999610900879
2020-08-19,12.149999618530273
2020-08-20,12.21399974822998
2020-08-21,12.456000328063965
2020-08-24,12.552000045776367
2020-08-25,12.571999549865723
2020-08-26,12.850000381469727
2020-08-27,12.991999626159668
2020-08-28,12.907999992370605
2020-08-31,12.883999824523926
2020-09-01,13.071999549865723
2020-09-02,13.246000289916992
2020-09-03,12.75
2020-09-04,12.196000099182129
2020-09-07,12.416000366210938
2020-09-08,12.157999992370605
2020-09-09,12.317999839782715
2020-09-10,12.289999961853027
2020-09-11,12.001999855041504
2020-09-14,12.161999702453613
2020-09-15,12.35200023651123
2020-09-16,12.303999900817871
2020-09-17,12.031999588012695
2020-09-18,11.814000129699707
2020-09-21,11.711999893188477
2020-09-22,12.017999649047852
2020-09-23,12.121999740600586
2020-09-24,12.045999526977539
2020-09-25,12.163999557495117
2020-09-28,12.418000221252441
2020-09-29,12.392000198364258
2020-09-30,12.522000312805176
2020-10-01,12.593999862670898
2020-10-02,12.390000343322754
2020-10-05,12.407999992370605
2020-10-06,12.444000244140625
2020-10-07,12.505999565124512
2020-10-08,12.597999572753906
2020-10-09,12.684000015258789
2020-10-12,13.026000022888184
2020-10-13,13.223999977111816
2020-10-14,13.062000274658203
2020-10-15,12.92199993133545
2020-10-16,13.001999855041504
2020-10-19,12.866000175476074
2020-10-20,12.619999885559082
2020-10-21,12.60200023651123
2020-10-22,12.5
2020-10-23,12.454000473022461
2020-10-26,12.239999771118164
2020-10-27,12.326000213623047
2020-10-28,11.991999626159668
2020-10-29,12.1899995803833
2020-10-30,11.892000198364258
2020-11-02,11.973999977111816
2020-11-03,12.144000053405762
2020-11-04,12.555999755859375
2020-11-05,12.821999549865723
2020-11-06,12.772000312805176
2020-11-09,13.204000473022461
2020-11-10,12.62600040435791
2020-11-11,12.859999656677246
2020-11-12,12.838000297546387
2020-11-13,12.741999626159668
2020-11-16,12.960000038146973
2020-11-17,12.84000015258789
2020-11-18,12.843999862670898
2020-11-19,12.776000022888184
2020-11-20,12.842000007629395
2020-11-23,12.65999984741211
2020-11-24,12.789999961853027
2020-11-25,12.857999801635742
2020-11-26,12.88599967956543
2020-11-27,12.892000198364258
2020-11-30,12.765999794006348
2020-12-01,13.03600025177002
2020-12-02,12.902000427246094
2020-12-03,12.907999992370605
2020-12-04,12.996000289916992
2020-12-07,13.071999549865723
2020-12-08,13.07800006866455
2020-12-09,13.137999534606934
2020-12-10,12.946000099182129
2020-12-11,12.76200008392334
2020-12-14,12.968000411987305
2020-12-15,12.97599983215332
2020-12-16,13.128000259399414
2020-12-17,13.152000427246094
2020-12-18,13.131999969482422
2020-12-21,12.994000434875488
2020-12-22,13.265999794006348
2020-12-23,13.270000457763672
2020-12-28,13.428000450134277
2020-12-29,13.399999618530273
2020-12-30,13.329999923706055
2021-01-04,13.121999740600586
2021-01-05,13.116000175476074
2021-01-06,13.144000053405762
2021-01-07,13.279999732971191
2021-01-08,13.36400032043457
2021-01-11,13.45199966430664
2021-01-12,13.343999862670898
2021-01-13,13.4399995803833
2021-01-14,13.4399995803833
2021-01-15,13.331999778747559
2021-01-18,13.255999565124512
2021-01-19,13.26200008392334
2021-01-20,13.652000427246094
2021-01-21,13.723999977111816
2021-01-22,13.708000183105469
2021-01-25,13.76200008392334
2021-01-26,13.854000091552734
2021-01-27,13.753999710083008
2021-01-28,13.784000396728516
2021-01-29,13.420000076293945
2021-02-01,13.685999870300293
2021-02-02,13.954000473022461
2021-02-03,13.970000267028809
2021-02-04,14.10200023651123
2021-02-05,14.118000030517578
2021-02-08,14.180000305175781
2021-02-09,14.210000038146973
2021-02-10,14.07800006866455
2021-02-11,14.270000457763672
2021-02-12,14.3100004196167
2021-02-15,14.413999557495117
2021-02-16,14.357999801635742
2021-02-17,14.144000053405762
2021-02-18,14.050000190734863
2021-02-19,14.163999557495117
2021-02-22,13.817999839782715
2021-02-23,13.581999778747559
2021-02-24,13.744000434875488
2021-02-25,13.595999717712402
2021-02-26,13.684000015258789
2021-03-01,13.970000267028809
2021-03-02,13.84000015258789
2021-03-03,13.692000389099121
2021-03-04,13.45199966430664
2021-03-05,13.206000328063965
2021-03-08,13.5600004196167
2021-03-09,13.70199966430664
2021-03-10,13.744000434875488
2021-03-11,13.92199993133545
2021-03-12,13.696000099182129
2021-03-15,13.831999778747559
2021-03-16,14.152000427246094
2021-03-17,13.934000015258789
2021-03-18,13.850000381469727
2021-03-19,13.722000122070312
2021-03-22,13.928000450134277
2021-03-23,13.965999603271484
2021-03-24,13.894000053405762
2021-03-25,13.751999855041504
2021-03-26,13.958000183105469
2021-03-29,14.04800033569336
2021-03-30,14.026000022888184
2021-03-31,14.239999771118164
2021-04-01,14.425999641418457
2021-04-06,14.682000160217285
2021-04-07,14.595999717712402
2021-04-08,14.77400016784668
2021-04-09,14.862000465393066
2021-04-12,14.859999656677246
2021-04-13,14.904000282287598
2021-04-14,14.859999656677246
2021-04-15,15.022000312805176
2021-04-16,14.991999626159668
2021-04-19,14.831999778747559
2021-04-20,14.645999908447266
2021-04-21,14.800000190734863
2021-04-22,14.880000114440918
2021-04-23,14.833999633789062
2021-04-26,14.913999557495117
2021-04-27,14.866000175476074
2021-04-28,14.727999687194824
2021-04-29,14.616000175476074
2021-04-30,14.644000053405762
2021-05-03,14.52400016784668
2021-05-04,14.210000038146973
2021-05-05,14.413999557495117
2021-05-06,14.270000457763672
2021-05-07,14.4399995803833
2021-05-10,14.154000282287598
2021-05-11,13.907999992370605
2021-05-12,13.729999542236328
2021-05-13,13.857999801635742
2021-05-14,14.017999649047852
2021-05-17,13.894000053405762
2021-05-18,13.90999984741211
2021-05-19,13.678000450134277
2021-05-20,14.081999778747559
