date,close
2019-07-23,152.51693725585938
2019-07-24,152.67713928222656
2019-07-25,152.22604370117188
2019-07-26,152.7825469970703
2019-07-29,152.66448974609375
2019-07-30,152.36517333984375
2019-07-31,153.08612060546875
2019-08-01,154.70509338378906
2019-08-02,155.26162719726562
2019-08-05,155.3164520263672
2019-08-06,155.56939697265625
2019-08-07,156.26507568359375
2019-08-08,155.2784881591797
2019-08-09,155.8729248046875
2019-08-12,156.13853454589844
2019-08-13,156.2060089111328
2019-08-14,157.84605407714844
2019-08-15,158.87899780273438
2019-08-16,158.87899780273438
2019-08-19,158.57546997070312
2019-08-20,159.09825134277344
2019-08-21,158.80313110351562
2019-08-22,158.6808624267578
2019-08-23,158.6808624267578
2019-08-26,159.279541015625
2019-08-27,159.92041015625
2019-08-28,160.2239532470703
2019-08-29,160.1059112548828
2019-08-30,161.0460662841797
2019-09-02,161.425537109375
2019-09-03,162.4711151123047
2019-09-04,161.1514892578125
2019-09-05,159.54515075683594
2019-09-06,159.8698272705078
2019-09-09,158.89584350585938
2019-09-10,158.41525268554688
2019-09-11,158.52906799316406
2019-09-12,157.41603088378906
2019-09-13,155.784423828125
2019-09-16,157.03237915039062
2019-09-17,156.8468780517578
2019-09-18,157.27688598632812
2019-09-19,157.099853515625
2019-09-20,157.93035888671875
2019-09-23,159.0476531982422
2019-09-24,159.30484008789062
2019-09-25,159.7728271484375
2019-09-26,159.93304443359375
2019-09-27,159.65475463867188
2019-09-30,160.54014587402344
2019-10-01,161.03343200683594
2019-10-02,160.96176147460938
2019-10-04,161.68272399902344
2019-10-07,161.2104949951172
2019-10-08,162.13381958007812
2019-10-09,161.12197875976562
2019-10-10,159.62945556640625
2019-10-11,157.9598846435547
2019-10-14,158.7272491455078
2019-10-15,158.08639526367188
2019-10-16,157.74069213867188
2019-10-17,156.9480743408203
2019-10-18,156.77940368652344
2019-10-21,156.18072509765625
2019-10-22,156.22288513183594
2019-10-23,157.0745391845703
2019-10-24,157.33172607421875
2019-10-25,157.12509155273438
2019-10-28,156.12168884277344
2019-10-29,156.14697265625
2019-10-30,156.4927215576172
2019-10-31,157.17572021484375
2019-11-01,156.568603515625
2019-11-04,156.34091186523438
2019-11-05,156.56019592285156
2019-11-06,156.70773315429688
2019-11-07,156.11326599121094
2019-11-08,156.66134643554688
2019-11-11,156.1259002685547
2019-11-12,156.37464904785156
2019-11-13,157.27688598632812
2019-11-14,157.90188598632812
2019-11-15,157.24896240234375
2019-11-18,156.96728515625
2019-11-19,157.24468994140625
2019-11-20,157.86346435546875
2019-11-21,157.6927490234375
2019-11-22,158.1877899169922
2019-11-25,158.5548095703125
2019-11-26,158.73831176757812
2019-11-27,158.63162231445312
2019-11-28,158.3414306640625
2019-11-29,158.15367126464844
2019-12-02,156.75392150878906
2019-12-03,158.17074584960938
2019-12-04,157.2745361328125
2019-12-05,156.85633850097656
2019-12-06,157.26600646972656
2019-12-09,157.03982543945312
2019-12-10,156.48934936523438
2019-12-11,156.8136749267578
2019-12-12,155.61448669433594
2019-12-13,156.29302978515625
2019-12-16,155.42245483398438
2019-12-17,155.31149291992188
2019-12-18,155.1322479248047
2019-12-19,155.37977600097656
2019-12-20,155.98574829101562
2019-12-23,155.81080627441406
2019-12-27,155.28590393066406
2019-12-30,154.4921417236328
2020-01-02,155.19627380371094
2020-01-03,156.0625762939453
2020-01-06,155.7809295654297
2020-01-07,156.5917510986328
2020-01-08,156.8392791748047
2020-01-09,156.22903442382812
2020-01-10,156.85633850097656
2020-01-13,156.24180603027344
2020-01-14,156.7069854736328
2020-01-15,156.66004943847656
2020-01-16,156.68138122558594
2020-01-17,157.07823181152344
2020-01-20,157.44100952148438
2020-01-21,157.74826049804688
2020-01-22,157.88052368164062
2020-01-23,159.28025817871094
2020-01-24,159.80093383789062
2020-01-27,160.81231689453125
2020-01-28,160.66294860839844
2020-01-29,161.08969116210938
2020-01-30,161.51646423339844
2020-01-31,161.0513153076172
2020-02-03,161.2262725830078
2020-02-04,160.9019317626953
2020-02-05,160.961669921875
2020-02-06,160.978759765625
2020-02-07,162.19068908691406
2020-02-10,163.18931579589844
2020-02-11,162.8052215576172
2020-02-12,162.63455200195312
2020-02-13,163.3856201171875
2020-02-14,163.93185424804688
2020-02-17,164.04710388183594
2020-02-18,164.84510803222656
2020-02-19,164.9603271484375
2020-02-20,165.60472106933594
2020-02-21,165.16090393066406
2020-02-24,166.29605102539062
2020-02-25,166.56919860839844
2020-02-26,166.244873046875
2020-02-27,165.61325073242188
2020-02-28,166.9105682373047
2020-03-02,165.34014892578125
2020-03-03,166.67156982421875
2020-03-04,167.64459228515625
2020-03-05,166.97457885742188
2020-03-06,167.64459228515625
2020-03-09,167.54217529296875
2020-03-10,167.9518585205078
2020-03-11,166.5350341796875
2020-03-12,168.1694793701172
2020-03-13,167.58909606933594
2020-03-16,168.1524200439453
2020-03-17,169.68873596191406
2020-03-18,168.65171813964844
2020-03-19,171.2122344970703
2020-03-20,174.09706115722656
2020-03-23,174.24217224121094
2020-03-24,173.66177368164062
2020-03-25,173.79833984375
2020-03-26,171.5706787109375
2020-03-27,171.6475067138672
2020-03-30,173.388671875
2020-03-31,173.73004150390625
2020-04-01,175.50535583496094
2020-04-02,177.18673706054688
2020-04-03,178.19383239746094
2020-04-06,176.7855987548828
2020-04-07,174.15679931640625
2020-04-08,174.4555206298828
2020-04-09,174.05438232421875
2020-04-14,173.47401428222656
2020-04-15,175.56507873535156
2020-04-16,177.48545837402344
2020-04-17,176.71731567382812
2020-04-20,176.4185791015625
2020-04-21,177.65611267089844
2020-04-22,177.34033203125
2020-04-23,177.4001007080078
2020-04-24,177.89512634277344
2020-04-27,176.54661560058594
2020-04-28,176.9307098388672
2020-04-29,177.04161071777344
2020-04-30,175.47972106933594
2020-05-04,175.56507873535156
2020-05-05,176.67462158203125
2020-05-06,176.67462158203125
2020-05-07,177.59642028808594
2020-05-08,176.75997924804688
2020-05-11,176.50393676757812
2020-05-12,175.73574829101562
2020-05-13,177.27206420898438
2020-05-14,178.21640014648438
2020-05-15,177.6308135986328
2020-05-18,175.80517578125
2020-05-19,174.94400024414062
2020-05-20,173.95367431640625
2020-05-21,175.02151489257812
2020-05-22,175.97743225097656
2020-05-25,176.08935546875
2020-05-26,174.25509643554688
2020-05-27,174.66842651367188
2020-05-28,173.38528442382812
2020-05-29,172.57582092285156
2020-06-02,171.73190307617188
2020-06-03,169.57901000976562
2020-06-04,167.8480682373047
2020-06-05,166.63385009765625
2020-06-08,167.3959503173828
2020-06-09,167.0557861328125
2020-06-10,167.8825225830078
2020-06-11,168.42507934570312
2020-06-12,170.25071716308594
2020-06-15,170.11293029785156
2020-06-16,169.52734375
2020-06-17,170.3885040283203
2020-06-18,170.81906127929688
2020-06-19,171.07313537597656
2020-06-22,170.509033203125
